locationID,regionID
642820,642480
642830,642480
642840,642480
642850,642480
642860,642480
642870,642480
642880,642480
642890,642480
642900,642480
642910,642480
642920,642480
642930,642480
642940,642480
642950,642480
642960,642480
642970,642480
642980,642480
642990,642480
643000,642480
643010,642480
643020,642480
643040,643030
643050,643030
643060,643030
643070,643030
643080,643030
643090,643030
643100,643030
643110,643030
643120,643030
643130,643030
643140,643030
643150,643030
643160,643030
643170,643030
643180,643030
643190,643030
643200,643030
643210,643030
643220,643030
643230,643030
643240,643030
643260,643250
643270,643250
643280,643250
643290,643250
643300,643250
643310,643250
643320,643250
643330,643250
643340,643250
643350,643250
643360,643250
643370,643250
643380,643250
643390,643250
643400,643250
643410,643250
643420,643250
643430,643250
643440,643250
643450,643250
643460,643250
643470,643250
643480,643250
643490,643250
643500,643250
643510,643250
643520,643250
643530,643250
643540,643250
643550,643250
643560,643250
643570,643250
643580,643250
643600,643250
643610,643250
643620,643250
643630,643250
643640,643250
643650,643250
643660,643250
643670,643250
643680,643250
643690,643250
643710,643700
643720,643700
643725,643700
643730,643700
643735,643700
643740,643700
643750,643700
643755,643700
643760,643700
643765,643700
643770,643700
643775,643700
643780,643700
643790,643700
643800,643700
643810,643700
643820,643700
643830,643700
643840,643700
643850,643700
643860,643700
643870,643700
643880,643700
643890,643700
643900,643700
643910,643700
643920,643700
643930,643700
643950,643700
643960,643700
643980,643700
643990,643700
644000,643700
644010,643700
644020,643700
644030,643700
644040,643700
644060,643700
644070,643700
644080,643700
644100,643700
644110,643700
644120,643700
644130,643700
644140,643700
644150,643700
644160,643700
644170,643700
644180,643700
644190,643700
644200,643700
644220,643700
644230,643700
644240,643700
644250,643700
644290,643700
644300,643700
644310,643700
644330,643700
644340,643700
644350,643700
644360,643700
644370,643700
644380,643700
644390,643700
644400,643700
644410,643700
644420,643700
644430,643700
644440,643700
644450,643700
644480,643700
644500,644490
644510,644490
644520,644490
644540,644490
644550,644490
644560,644490
644580,644490
644600,644490
644610,644490
644650,644490
644660,644490
644670,644490
644680,644490
644730,644490
644740,644490
644750,644490
644810,644490
644830,644490
644840,644490
644850,644490
644870,644490
644920,644490
644950,644490
644970,644490
644980,644490
645020,644490
645060,644490
645070,644490
645090,644490
645110,644490
645150,644490
645160,644490
645170,644490
645180,644490
645200,644490
645230,644490
645250,644490
645270,645260
645280,645260
645290,645260
645300,645260
645310,645260
645320,645260
645330,645260
645340,645260
645350,645260
645360,645260
645370,645260
645380,645260
645390,645260
645400,645260
645410,645260
645420,645260
645430,645260
645440,645260
645450,645260
645460,645260
645470,645260
645480,645260
645490,645260
645500,645260
645510,645260
645520,645260
645540,645530
645550,645530
645560,645530
645570,645530
645580,645530
645590,645530
645600,645530
645610,645530
645620,645530
645630,645530
645640,645530
645650,645530
645660,645530
645670,645530
645680,645530
645690,645530
645700,645530
645710,645530
645720,645530
645730,645530
645740,645530
645750,645530
645760,645530
645770,645530
645780,645530
645800,645790
645810,645790
645820,645790
645830,645790
645840,645790
645850,645790
645860,645790
645870,645790
645880,645790
645890,645790
645900,645790
645910,645790
645920,645790
645930,645790
645940,645790
645950,645790
645960,645790
645970,645790
645980,645790
645990,645790
646000,645790
646010,645790
646020,645790
646030,645790
646040,645790
646050,645790
646060,645790
646070,645790
646080,645790
646090,645790
646100,645790
646110,645790
646120,645790
646130,645790
646140,645790
646150,645790
646160,645790
646170,645790
646180,645790
646190,645790
646200,645790
646210,645790
646220,645790
646230,645790
646240,645790
646250,645790
646260,645790
646280,645790
646290,645790
646300,645790
646310,645790
646320,645790
646330,645790
646340,645790
646350,645790
646360,645790
646370,645790
646380,645790
646390,645790
646400,645790
646410,645790
646420,645790
646430,645790
646440,645790
646450,645790
646460,645790
646470,645790
646480,645790
646490,645790
646500,645790
646510,645790
646520,645790
646530,645790
646540,645790
646550,645790
646560,645790
646570,645790
646580,645790
646590,645790
646600,645790
646620,645790
646630,645790
646640,645790
646650,645790
646660,645790
646670,645790
646680,645790
646690,645790
646700,645790
646740,646710
646750,646710
646760,646710
646770,646710
646780,646710
646790,646710
646800,646710
646870,646710
646880,646710
646890,646710
646920,646710
646950,646710
646970,646710
647000,646710
647020,646710
647030,646710
647050,646710
647070,646710
647080,646710
647090,646710
647100,646710
647120,646710
647150,646710
647160,646710
647180,646710
647190,646710
647200,646710
647230,646710
647240,646710
647260,646710
647310,646710
647320,646710
647330,646710
647350,646710
647370,646710
647380,646710
647390,646710
647400,646710
647420,646710
647490,646710
647500,646710
647510,646710
647530,646710
647540,646710
647560,646710
647570,646710
647580,646710
647590,646710
647620,646710
647670,646710
647680,646710
647740,646710
647770,646710
647790,646710
647800,646710
647860,646710
647940,646710
647990,646710
648000,646710
648010,646710
648060,646710
648080,648070
648090,648070
648110,648070
648120,648070
648130,648070
648140,648070
648150,648070
648160,648070
648170,648070
648180,648070
648190,648070
648200,648070
648210,648070
648220,648070
648230,648070
648240,648070
648260,648070
648270,648070
648280,648070
648290,648070
648300,648070
648320,648070
648330,648070
648350,648340
648360,648340
648370,648340
648380,648340
648390,648340
648400,648340
648410,648340
648420,648340
648430,648340
648440,648340
648450,648340
648460,648340
648470,648340
648480,648340
648490,648340
648500,648340
648510,648340
648530,648340
648550,648340
648560,648340
648570,648340
648580,648340
648590,648340
648610,648340
648620,648340
648630,648340
648640,648340
648650,648340
648660,648340
648670,648340
648680,648340
648690,648340
648700,648340
648720,648340
648740,648730
648750,648730
648760,648730
648770,648730
648780,648730
648790,648730
648800,648730
648810,648730
648820,648730
648830,648730
648840,648730
648850,648730
648860,648730
648870,648730
648880,648730
648890,648730
648900,648730
648910,648730
648920,648730
648930,648730
648940,648730
648950,648730
648970,648960
648980,648960
648990,648960
649000,648960
649010,648960
649020,648960
649030,648960
649040,648960
649050,648960
649060,648960
649070,648960
649080,648960
649090,648960
649100,648960
649110,648960
649120,648960
649130,648960
649150,648960
649160,648960
649180,648960
649190,648960
649200,648960
649210,648960
649220,648960
649230,648960
649250,648960
649260,648960
649270,648960
649280,648960
649300,648960
649310,648960
649320,648960
649340,649330
649350,649330
649380,649330
649390,649330
649490,649330
649500,649330
649530,649330
649540,649330
649560,649330
649570,649330
649580,649330
649590,649330
649600,649330
649620,649330
649650,649330
649690,649330
649700,649330
649710,649330
649730,649330
649780,649330
649810,649330
649830,649820
649840,649820
649850,649820
649860,649820
649870,649820
649880,649820
649900,649820
649910,649820
649920,649820
649930,649820
649940,649820
649950,649820
649960,649820
649970,649820
649980,649820
649990,649820
650000,649820
650010,649820
650020,649820
650030,649820
650040,649820
650050,649820
650060,649820
650070,649820
650090,649820
650100,649820
650110,649820
650120,649820
650140,650130
650150,650130
650160,650130
650170,650130
650180,650130
650190,650130
650200,650130
650210,650130
650220,650130
650230,650130
650240,650130
650250,650130
650260,650130
650270,650130
650280,650130
650290,650130
650300,650130
650310,650130
650320,650130
650330,650130
650340,650130
650350,650130
650360,650130
650370,650130
650380,650130
650390,650130
650400,650130
650410,650130
650420,650130
650430,650130
650440,650130
650450,650130
650460,650130
650470,650130
650480,650130
650490,650130
650500,650130
650510,650130
650520,650130
650530,650130
650540,650130
650550,650130
650560,650130
650570,650130
650580,650130
650590,650130
650600,650130
650610,650130
650620,650130
650630,650130
650640,650130
650650,650130
650660,650130
650670,650130
650680,650130
650700,650690
650710,650690
650730,650690
650740,650690
650760,650690
650810,650690
650820,650690
650840,650690
650860,650690
650870,650690
650880,650690
650900,650890
650910,650890
650930,650890
650940,650890
650960,650890
650970,650890
650980,650890
650990,650890
651010,650890
651020,650890
651030,650890
651040,650890
651050,650890
651070,650890
651080,650890
651090,650890
651100,650890
651120,651110
651130,651110
651140,651110
651170,651110
651180,651110
651190,651110
651200,651110
651210,651110
651220,651110
651230,651110
651240,651110
651250,651110
651260,651110
651270,651110
651280,651110
651290,651110
651300,651110
651310,651110
651320,651110
651330,651110
651350,651110
651370,651110
651380,651110
651390,651110
651400,651110
651410,651110
651430,651110
651440,651110
651450,651110
651460,651110
651470,651110
651480,651110
651490,651110
651500,651110
651510,651110
651520,651110
651530,651110
651540,651110
651550,651110
651560,651110
651570,651110
651580,651110
651610,651110
651620,651110
651630,651110
651650,651110
651660,651110
651670,651110
651690,651110
651710,651110
651720,651110
651730,651110
651740,651110
651750,651110
651760,651110
651770,651110
651790,651110
651800,651110
651810,651110
651820,651110
651830,651110
651840,651110
651850,651110
651860,651110
651870,651110
651880,651110
651890,651110
651900,651110
651910,651110
651920,651110
651930,651110
651940,651110
651950,651110
651960,651110
651970,651110
651980,651110
651990,651110
652000,651110
652010,651110
652020,651110
652040,651110
652050,651110
652060,651110
652063,651110
652066,651110
652070,651110
652090,651110
652100,651110
652120,651110
652130,651110
652140,651110
652150,651110
652160,651110
652170,651110
652180,651110
652190,651110
652200,651110
652210,651110
652230,652220
652240,652220
652250,652220
652270,652220
652280,652220
652290,652220
652300,652220
652310,652220
652320,652220
652330,652220
652340,652220
652350,652220
652360,652220
652370,652220
652380,652220
652390,652220
652400,652220
652410,652220
652420,652220
652430,652220
652440,652220
652450,652220
652460,652220
652470,652220
652480,652220
652490,652220
652500,652220
652510,652220
652520,652220
652530,652220
652540,652220
652550,652220
652570,652560
652590,652560
652600,652560
652610,652560
652620,652560
652630,652560
652640,652560
652650,652560
652660,652560
652670,652560
652680,652560
652690,652560
652700,652560
652710,652560
652720,652560
652730,652560
652740,652560
652750,652560
652760,652560
652770,652560
652780,652560
652790,652560
652800,652560
652810,652560
652820,652560
652830,652560
652840,652560
652850,652560
652860,652560
652870,652560
652880,652560
652890,652560
652900,652560
652910,652560
652920,652560
652930,652560
652940,652560
652950,652560
652970,652560
652980,652560
652990,652560
653000,652560
653010,652560
653020,652560
653030,652560
653040,652560
653050,652560
653060,652560
653070,652560
653080,652560
653090,652560
653100,652560
653110,652560
653120,652560
653130,652560
653140,652560
653150,652560
653160,652560
653180,652560
653190,652560
653200,652560
653210,652560
653220,652560
653240,653240
653241,653420
653243,653420
653244,653420
653245,653420
653246,653420
653247,653420
653248,653420
653249,653420
653250,653420
653251,653420
653252,653420
653253,653420
653254,653420
653255,653420
653256,653420
653257,653420
653258,653420
653259,653420
653260,653420
653261,653420
653262,653420
653263,653420
653264,653420
653265,653420
653267,653420
653271,623845
653272,623845
653273,623845
653274,623845
653275,623845
653276,623845
653277,623845
653278,623845
653280,623845
653281,623845
653282,623845
653283,623845
653285,623845
653286,623845
653287,623845
653289,623845
653290,623845
653292,623845
653294,623845
653295,623845
653296,623845
653297,623845
653298,623845
653311,628455
653312,628455
653313,628455
653314,628455
653315,628455
653316,628455
653317,628455
653318,628455
653319,628455
653320,628455
653321,628455
653322,628455
653323,628455
653341,629995
653342,629995
653343,629995
653344,629995
653345,629995
653346,629995
653347,629995
653348,629995
653349,629995
653350,629995
653371,640001
653391,660711
653392,660711
653393,660711
653394,660711
653395,660711
653396,660711
653397,660711
653398,660711
653399,660711
653400,660711
653401,660711
653402,660711
653403,660711
653404,660711
653405,660711
653406,660711
653407,660711
653408,660711
653409,660711
653410,660711
653440,653430
653450,653430
653490,653430
653500,653430
653510,653430
653540,653430
653550,653430
653560,653430
653630,653430
653650,653430
653670,653430
653680,653430
653690,653430
653710,653700
653720,653700
653730,653700
653740,653700
653750,653700
653760,653700
653770,653700
653780,653700
653790,653700
653800,653700
653810,653700
653820,653700
653830,653700
653840,653700
653850,653700
653860,653700
653870,653700
653880,653700
653890,653700
653900,653700
653910,653700
653920,653700
653930,653700
653940,653700
653950,653700
653960,653700
653970,653700
653980,653700
653990,653700
654000,653700
654010,653700
654020,653700
654030,653700
654040,653700
654050,653700
654060,653700
654070,653700
654080,653700
654090,653700
654100,653700
654110,653700
654120,653700
654130,653700
654150,653700
654160,653700
654170,653700
654180,653700
654190,653700
654200,653700
654210,653700
654220,653700
654230,653700
654240,653700
654250,653700
654260,653700
654270,653700
654280,653700
654290,653700
654300,653700
654310,653700
654320,653700
654330,653700
654340,653700
654350,653700
654360,653700
654370,653700
654380,653700
654390,653700
654400,653700
654410,653700
654420,653700
654430,653700
654440,653700
654450,653700
654460,653700
654470,653700
654490,653700
654500,653700
654520,653700
654530,653700
654540,653700
654550,653700
654560,653700
654570,653700
654580,653700
654590,653700
654600,653700
654610,653700
654620,653700
654630,653700
654640,653700
654660,653700
654670,653700
654680,653700
654690,653700
654700,653700
654710,653700
654720,653700
654730,653700
654740,653700
654750,653700
654760,653700
654770,653700
654780,653700
654790,653700
654800,653700
654820,653700
654830,653700
654840,653700
654850,653700
654870,654860
654880,654860
654890,654860
654900,654860
654910,654860
654920,654860
654930,654860
654940,654860
654950,654860
654960,654860
654970,654860
654980,654860
654990,654860
655000,654860
655010,654860
655020,654860
655030,654860
655040,654860
655050,654860
655060,654860
655070,654860
655080,654860
655090,654860
655100,654860
655110,654860
655120,654860
655130,654860
655140,654860
655150,654860
655160,654860
655170,654860
655180,654860
655200,655190
655210,655190
655220,655190
655230,655190
655240,655190
655250,655190
655260,655190
655270,655190
655280,655190
655290,655190
655300,655190
655310,655190
655320,655190
655330,655190
655340,655190
655350,655190
655360,655190
655370,655190
655380,655190
655390,655190
655400,655190
655410,655190
655420,655190
655430,655190
655440,655190
655450,655190
655460,655190
655470,655190
655480,655190
655490,655190
655500,655190
655510,655190
655520,655190
655530,655190
655540,655190
655550,655190
655560,655190
655570,655190
655580,655190
655590,655190
655600,655190
655610,655190
655620,655190
655630,655190
655640,655190
655650,655190
655660,655190
655670,655190
655680,655190
655690,655190
655700,655190
655710,655190
655720,655190
655730,655190
655740,655190
655750,655190
655760,655190
655770,655190
655780,655190
655790,655190
655800,655190
655810,655190
655820,655190
655830,655190
655840,655190
655850,655190
655860,655190
655870,655190
655880,655190
655890,655190
655900,655190
655910,655190
655920,655190
655930,655190
655940,655190
655950,655190
655960,655190
655970,655190
655980,655190
655990,655190
656000,655190
656010,655190
656020,655190
656030,655190
656040,655190
656050,655190
656060,655190
656070,655190
656080,655190
656090,655190
656100,655190
656110,655190
656120,655190
656130,655190
656140,655190
656150,655190
656160,655190
656170,655190
656180,655190
656190,655190
656200,655190
656210,655190
656220,655190
656230,655190
656240,655190
656250,655190
656270,655190
656280,655190
656290,655190
656300,655190
656310,655190
656320,655190
656330,655190
656340,655190
656350,655190
656360,655190
656370,655190
656380,655190
656390,655190
656400,655190
656410,655190
656420,655190
656430,655190
656440,655190
656450,655190
656460,655190
656470,655190
656480,655190
656490,655190
656500,655190
656510,655190
656530,656520
656540,656520
656550,656520
656560,656520
656570,656520
656580,656520
656590,656520
656600,656520
656610,656520
656620,656520
656630,656520
656640,656520
656650,656520
656660,656520
656670,656520
656680,656520
656690,656520
656700,656520
656710,656520
656720,656520
656730,656520
656740,656520
656750,656520
656760,656520
656770,656520
656780,656520
656790,656520
656800,656520
656810,656520
656820,656520
656830,656520
656840,656520
656850,656520
656860,656520
656900,656890
656901,656890
656910,656890
656920,656890
656930,656890
656940,656890
656950,656890
656960,656890
656970,656890
656980,656890
656990,656890
657000,656890
657010,656890
657020,656890
657030,656890
657040,656890
657050,656890
657060,656890
657070,656890
657080,656890
657090,656890
657100,656890
657110,656890
657120,656890
657130,656890
657140,656890
657150,656890
657160,656890
657170,656890
657180,656890
657190,656890
657200,656890
657210,656890
657230,656890
657240,656890
657250,656890
657260,656890
657270,656890
657280,656890
657290,656890
657300,656890
657320,657310
657330,657310
657340,657310
657350,657310
657360,657310
657370,657310
657380,657310
657390,657310
657410,657310
657420,657310
657430,657310
657440,657310
657460,657310
657470,657310
657480,657310
657490,657310
657500,657310
657510,657310
657520,657310
657530,657310
657540,657310
657550,657310
657560,657310
657570,657310
657600,657310
657620,657610
657630,657610
657640,657610
657650,657610
657660,657610
657670,657610
657680,657610
657690,657610
657700,657610
657710,657610
657720,657610
657740,657610
657750,657610
657760,657610
657770,657610
657780,657610
657800,657610
657810,657610
657820,657610
657840,657610
657850,657610
657860,657610
657870,657610
657890,657610
657900,657610
657920,657610
657930,657610
657940,657610
657950,657610
657960,657610
657970,657610
657980,657610
657990,657610
658000,657610
658010,657610
658030,657610
658040,657610
658050,657610
658060,657610
658070,657610
658080,657610
658090,657610
658100,657610
658120,657610
658140,657610
658150,657610
658160,657610
658180,658170
658190,658170
658200,658170
658210,658170
658250,658170
658270,658170
658280,658170
658290,658170
658300,658170
658310,658170
658320,658170
658350,658170
658380,658170
658410,658170
658420,658170
658430,658170
658440,658170
658450,658170
658540,658170
658570,658170
658600,658170
658680,658170
658690,658170
658760,658170
658770,658170
658900,658170
658940,658170
658990,658170
659000,658170
659010,658170
659020,658170
659030,658170
659050,658170
659080,658170
659130,658170
659160,658170
659170,658170
659180,658170
659210,659200
659220,659200
659230,659200
659240,659200
659250,659200
659260,659200
659270,659200
659280,659200
659290,659200
659300,659200
659320,659200
659330,659200
659340,659200
659350,659200
659360,659200
659370,659200
659380,659200
659390,659200
659400,659200
659410,659200
659420,659200
659430,659200
659440,659200
659450,659200
659460,659200
659470,659200
659480,659200
659490,659200
659500,659200
659510,659200
659520,659200
659530,659200
659550,659540
659560,659540
659570,659540
659580,659540
659590,659540
659600,659540
659610,659540
659630,659540
659640,659540
659650,659540
659660,659540
659670,659540
659680,659540
659690,659540
659700,659540
659710,659540
659720,659540
659730,659540
659740,659540
659750,659540
659760,659540
659770,659540
659780,659540
659790,659540
659800,659540
659810,659540
659830,659540
659840,659540
659860,659540
659870,659540
659880,659540
659890,659540
659900,659540
659910,659540
659920,659540
659940,659930
659950,659930
659960,659930
659970,659930
659980,659930
659990,659930
660010,659930
660020,659930
660030,659930
660040,659930
660050,659930
660060,659930
660070,659930
660080,659930
660090,659930
660120,659930
660130,659930
660140,659930
660150,659930
660160,659930
660170,659930
660180,659930
660200,659930
660210,659930
660220,659930
660240,659930
660250,659930
660260,659930
660270,659930
660280,659930
660290,659930
660310,660300
660320,660300
660330,660300
660340,660300
660350,660300
660360,660300
660370,660300
660380,660300
660390,660300
660400,660300
660410,660300
660420,660300
660430,660300
660440,660300
660450,660300
660460,660300
660470,660300
660480,660300
660490,660300
660500,660300
660510,660300
660520,660300
660530,660300
660540,660300
660550,660300
660560,660300
660570,660300
660580,660300
660590,660300
660600,660300
660610,660300
660620,660300
660630,660300
660640,660300
660650,660300
660660,660300
660670,660300
660680,660300
660700,660300
660720,660710
660730,660710
660740,660710
660760,660710
660770,660710
660780,660710
660790,660710
660800,660710
660810,660710
660830,660710
660840,660710
660850,660710
660870,660710
660880,660710
660890,660710
660900,660710
660920,660710
660930,660710
660940,660710
660950,660710
660960,660710
660970,660710
660980,660710
660990,660710
661000,660710
661010,660710
661020,660710
661030,660710
661040,660710
661050,660710
661060,660710
661070,660710
661080,660710
661090,660710
661100,660710
661110,660710
661120,660710
661130,660710
661140,660710
661150,660710
661160,660710
661170,660710
661180,660710
661190,660710
661210,660710
661220,660710
661230,660710
661240,660710
661260,660710
661270,660710
661280,660710
661290,660710
661300,660710
661320,660710
661330,660710
661340,660710
661350,660710
661360,660710
661370,660710
661380,660710
661400,660710
661410,660710
661413,660710
661420,660710
661430,660710
661440,660710
661450,660710
661470,661460
661480,661460
661485,661460
661490,661460
661495,661460
661500,661460
661510,661460
661520,661460
661530,661460
661540,661460
661560,661460
661570,661460
661580,661460
661590,661460
661600,661460
661620,661460
661630,661460
661640,661460
661650,661460
661660,661460
661670,661460
661680,661460
661700,661460
661710,661460
661720,661460
661730,661460
661750,661460
661760,661460
661770,661460
661780,661460
661800,661460
661820,661460
661830,661460
661840,661460
661850,661460
661890,661460
661900,661460
661910,661460
661930,661460
661940,661460
661950,661460
661970,661460
661980,661460
661990,661460
662010,662000
662020,662000
662030,662000
662040,662000
662050,662000
662060,662000
662070,662000
662080,662000
662090,662000
662100,662000
662110,662000
662120,662000
662130,662000
662140,662000
662150,662000
662160,662000
662170,662000
662180,662000
662190,662000
662200,662000
662210,662000
662220,662000
662230,662000
662240,662000
662250,662000
662260,662000
662270,662000
662290,662280
662300,662280
662310,662280
662340,662330
662350,662330
662360,662330
662370,662330
662380,662330
662390,662330
662400,662330
662410,662330
662420,662330
662430,662330
662440,662330
662450,662330
662460,662330
662470,662330
662480,662330
662490,662330
662500,662330
662510,662330
662520,662330
662540,662530
662550,662530
662560,662530
662570,662530
662580,662530
662590,662530
662600,662530
662610,662530
662620,662530
662630,662530
662640,662530
662670,662530
662680,662530
662690,662530
662700,662530
662710,662530
662720,662530
662730,662530
662740,662530
662750,662530
662760,662530
662770,662530
662780,662530
662790,662530
662800,662530
662810,662530
662812,662811
662813,662811
662814,662811
662815,662811
662816,662811
662817,662811
662818,662811
662819,662811
